39.9412,0.424693,83.3103,-0.859707,38.0374,-12.4363,43.7631,44.5366,-0.201978,1
40.2815,3.701,84.4493,1.90509,38.9742,10.5393,43.3346,42.9965,-0.523721,2
69.724,-1.24958,103.681,1.70971,61.3042,-1.85972,33.0165,44.4035,7.7377,6
34.9462,-0.574305,80.1454,0.313035,31.2149,7.08312,44.3922,48.2609,4.34073,1
40.3819,0.805876,95.4061,-1.95561,37.0497,-19.5779,54.9742,58.4671,4.47538,1
56.0243,2.34068,79.8199,6.13371,53.6019,-14.9188,23.7035,23.7041,1.33605,0
72.711,1.33181,79.5679,-0.11549,39.5638,-0.317147,6.58024,40.3943,34.8888,5
42.2126,0.505043,83.728,1.32997,33.3169,-8.2738,40.6474,49.5344,8.30374,2
89.419,63.76,84.3225,24.1972,96.8952,-85.5389,-1.17134,-7.34878,-2.66779,-10
44.5257,1.06825,87.3492,0.738772,43.8931,-1.69107,42.2518,43.642,0.33132,1
37.9022,0.520175,78.7291,-1.34352,34.0528,9.15286,40.7664,43.2919,3.34485,2
56.356,-2.04041,84.7746,-0.598495,57.0815,1.48615,27.1911,27.9101,0.38648,1
56.9694,-3.15472,98.1187,-0.321244,56.7047,-0.822218,39.9973,40.3578,1.35125,2
40.4263,0.444972,88.3835,-0.675268,36.621,1.38852,48.5425,50.7443,3.93016,1
33.7282,0.962139,89.1251,1.59514,24.6163,3.20189,55.0786,63.6999,8.61497,1
67.1609,0.434934,86.3147,-1.45013,14.4774,8.03899,18.5492,71.8755,53.1516,5
34.8461,-0.366605,93.1849,-0.492927,24.5677,0.916415,58.1688,68.8324,9.60116,1
57.3102,-0.747512,86.3219,2.43519,52.2243,-1.81033,28.1449,34.7722,5.25814,4
46.4962,1.31504,73.776,0.853085,46.128,-0.160107,25.4474,26.3994,0.887036,1
33.1299,-4.23369,71.6794,-1.84169,32.4461,-6.2168,38.6871,38.2429,0.0162926,0
42.9725,0.0218065,85.1487,-0.631938,42.7854,-13.2226,42.7374,43.2424,0.907263,1
46.9775,0.793703,86.541,-0.560806,42.7296,-2.87967,39.3308,44.3153,5.0866,3
38.2119,0.223118,91.7345,-2.23212,10.1908,3.22918,52.5176,78.8792,23.7289,1
37.41,0.583681,80.8293,0.538114,37.2575,19.5376,43.6694,42.8074,-0.829247,1
44.0593,-0.921187,66.5957,-0.358009,-2.03842,-10.1344,22.1766,67.8608,45.2096,3
46.1681,0.363969,81.7647,-3.46802,46.48,12.659,34.4948,34.7381,0.200507,1
44.2883,3.49673,79.5907,-8.44856,37.1309,7.01572,34.4694,42.8063,7.87837,3
47.0609,3.20475,75.3571,-2.13971,46.2875,-3.33945,28.0918,28.4911,0.407831,1
46.5616,0.321724,75.8658,-1.1695,19.2653,-12.1976,28.6962,56.4739,25.8695,3
41.5377,0.100171,86.9978,-0.217576,41.7155,-11.5396,45.4212,46.1706,1.09307,1
35.9987,1.36357,89.2736,2.43032,14.4125,-7.78951,53.2941,73.1062,20.6105,1
64.488,0.0644012,78.4249,-2.17089,12.2832,-2.17207,13.1096,65.5856,52.483,5
36.5592,-1.51631,73.4827,0.973887,35.5247,-0.661733,35.9129,37.6061,1.53532,1
49.2815,3.32794,96.052,1.3129,51.0804,19.3638,45.9486,45.5324,-1.26061,2
49.0242,-1.04782,81.3091,1.32464,49.1732,-4.63308,31.9172,32.4246,0.839713,2
64.7548,-1.35011,110.965,-0.64078,64.4714,5.24586,45.4929,46.1101,0.276276,1
41.4098,0.184994,82.6213,-0.26268,24.8397,-6.8548,41.8498,57.2989,14.1943,2
40.7323,0.441351,90.5868,4.73887,27.3112,10.6952,49.861,61.8571,15.0055,2
68.9088,-0.408115,79.5212,-2.89026,-17.2166,-7.09478,9.67246,98.1518,87.2458,5
62.4178,-1.73644,104.945,0.793294,61.3901,3.26423,40.0595,42.2935,0.762028,1
46.0513,0.902376,75.2409,-2.04621,47.7849,13.6575,29.8404,28.9195,-1.34402,1
57.9928,2.10228,80.2388,5.36725,-31.0661,-1.36517,22.5285,112.89,86.7838,4
52.2883,0.0508489,87.1149,0.00168778,14.1715,2.39006,33.045,74.2078,39.4959,4
44.6093,-0.636636,90.6318,0.296842,42.2738,-45,45.5725,47.5924,1.93567,2
39.2634,1.81662,72.968,-0.354722,39.3156,8.89044,34.1693,33.3518,-0.700366,1
45.0705,-2.53487,96.6438,0.114354,46.5289,-2.38689,50.9326,50.2861,0.0498397,1
34.3715,-0.889717,94.3145,2.59041,25.9332,9.23878,59.694,68.5152,8.60615,1
49.816,-3.29429,87.9369,-0.959798,48.8218,-3.25723,37.7227,38.3622,0.692615,1
35.0109,2.0439,102.532,-0.360469,29.9807,-9.77176,67.2601,72.7049,5.57947,1
56.6909,1.87396,102.102,0.0773414,53.4088,11.5981,45.4181,49.0683,2.61478,3
38.5212,0.047691,76.7265,0.264679,40.3504,25.3596,37.7731,35.7771,-0.885789,1
66.5269,2.09521,86.3778,0.479671,34.0012,-14.4491,18.429,52.3164,34.2319,5
39.8398,2.89301,81.4031,-1.75091,35.0266,9.68244,40.8806,45.3654,4.14721,1
54.0566,-2.77672,98.4804,1.08154,47.072,6.62723,44.1251,51.1656,6.26448,4
47.1299,-1.30943,92.3166,-0.935213,45.8029,1.03128,44.6374,45.8498,0.876452,2
42.1478,-0.0757996,82.215,0.25189,43.7937,9.7901,39.5664,39.0274,-0.10251,1
47.2678,-0.435158,82.4643,3.76797,45.786,-21.4983,34.0029,36.6006,1.97693,1
38.2718,-4.82983,84.0299,-5.00683,36.2416,-15.6364,46.3853,48.4197,1.65295,1
43.1923,2.43462,82.8579,0.629881,39.0904,-20.3245,39.9354,44.0336,4.27076,1
46.4902,1.4142,99.8763,0.242512,47.2051,-2.63719,52.745,53.1486,-0.0725866,1
52.5369,-5.27201,92.7498,-2.00789,52.5541,-23.2331,38.9412,41.1697,1.51609,1
41.8151,0.489068,101.112,4.77796,36.7813,34.7078,59.0465,64.2317,6.45953,2
37.1606,0.199832,84.5664,0.455872,8.13936,-5.4742,47.6847,76.0216,27.5837,1
38.9985,0.86183,71.4942,-0.361024,-8.92513,33.6732,32.19,80.017,47.8234,3
46.4223,0.350084,81.2323,-0.17099,46.619,4.83171,35.2348,33.9547,-0.166087,1
58.2261,5.23379,84.895,-0.436708,54.1505,39.4017,23.4374,31.3108,5.66143,4
50.6638,0.623827,111.339,2.1228,51.0939,6.63311,59.685,58.6183,0.941912,2
45.2705,0.273806,77.8326,0.761702,25.9753,-4.28492,32.7378,52.6715,18.9503,3
41.6364,1.7101,83.7036,4.35041,2.80079,10.6805,42.1214,82.3605,41.6923,2
30.2607,0.804182,84.9942,-3.39616,-10.784,3.95555,52.7929,95.4531,40.9199,1
47.0714,1.34223,95.1209,4.40724,44.6903,-10.3201,47.9892,48.7308,0.104058,1
45.1574,1.78622,96.6477,3.12192,45.0522,8.15997,50.1724,51.0632,-0.0416801,2
51.6392,1.95192,83.0738,-10.388,51.7052,2.61624,31.2506,28.8145,-1.0162,1
44.6375,0.693831,92.9522,-0.756152,43.8916,20.8801,47.8755,50.2002,3.22781,2
52.0586,-4.4056,73.3915,-2.49654,50.2894,-9.631,20.7175,20.3438,1.31802,1
63.2243,2.01434,109.452,-9.6229,61.7413,-0.47729,47.7608,46.7802,3.35912,3
39.9967,1.37328,80.1334,3.79651,38.6903,11.2529,39.6511,40.6215,1.12928,2
41.8675,1.92558,87.1295,0.45025,43.2778,24.1616,45.7485,43.453,-0.441437,2
40.0769,-0.456095,80.1357,8.2698,3.75768,-11.6833,39.4265,77.0316,37.7507,2
56.0547,1.33851,80.9011,0.465578,56.1921,-1.26583,24.5578,22.9795,0.684382,2
41.0947,-0.655953,75.8678,-0.10543,40.5615,-6.43629,34.0826,34.995,1.35015,1
43.0247,-2.09887,76.7916,-0.10577,41.6777,-14.347,33.1952,35.6531,1.61303,1
34.8079,-0.951642,86.8586,3.62667,20.763,-9.9111,51.7279,65.4254,12.5737,1
54.4406,-3.48779,83.5837,-0.776191,54.4982,-13.4933,26.7321,28.3016,3.03863,1
52.8322,-1.41666,86.9525,0.95882,49.8496,-6.27856,33.9962,35.0741,0.981481,1
49.7208,-0.463655,81.8315,-0.499948,48.0532,-0.902916,31.5226,34.1161,1.74458,1
39.3502,-0.152463,97.1445,-0.349539,36.7262,6.77973,57.6589,58.5148,0.357315,1
45.2082,-0.630913,74.7874,-0.217172,45.4096,-4.02916,28.8485,29.296,0.116645,1
48.9546,-1.93682,97.6541,-4.8601,49.1327,2.31206,46.6407,47.7746,1.67023,1
44.837,0.51232,76.9149,-0.546656,19.2589,-3.03314,31.8461,57.9493,27.1171,3
44.2802,2.82494,73.7573,0.264029,44.3999,10.2508,29.5606,29.0668,0.776838,1
45.5906,-0.210172,82.8133,-0.746045,28.8125,1.21844,35.9191,54.5497,18.4677,4
45.1358,2.1759,81.1129,-2.12644,46.6511,1.81695,34.5172,32.9737,-0.894646,2
35.1318,-0.35102,95.5687,0.12185,13.6797,-29.0662,59.9291,82.1951,19.7452,1
49.4551,0.384243,83.0819,2.55172,-19.0945,13.0191,32.5471,102.389,67.8637,2
45.1426,1.50547,74.6567,1.25408,45.0599,14.7808,29.822,28.4035,-0.701481,1
55.0953,2.73458,104.275,-0.11207,45.541,0.244574,47.5808,57.9302,9.38323,4
43.9611,2.31055,82.5502,-0.0577568,43.5542,-7.63244,38.4028,39.6863,1.32423,1
42.1526,0.938538,102.93,11.8217,29.0691,-5.172,61.5813,70.601,8.82435,1
43.6219,0.596138,97.4015,0.25482,38.7448,-6.01585,54.1994,57.2915,2.76827,2
46.1918,0.653172,91.6723,1.21439,43.5812,-11.4616,45.6505,48.2866,3.18812,1
45.4259,-0.521901,78.6589,-1.61167,46.0222,13.4367,32.2834,31.8654,0.376853,1
35.1134,0.0699105,98.387,-1.50537,26.0835,-5.14916,63.0388,72.3828,6.84299,1
54.9099,0.494906,85.4943,-1.18181,56.6135,6.07824,29.6739,28.9248,-0.61062,1
41.93,1.82413,75.0625,0.888599,43.5724,24.547,32.3278,30.9987,0.0152863,1
57.9903,-1.52558,87.9137,-1.57436,56.2825,-19.8931,28.8151,30.8095,1.91299,1
42.3002,0.506053,83.5134,-0.56922,39.3505,12.4692,41.17,44.2455,2.64479,2
55.1317,-0.207661,95.0845,3.61786,56.9157,6.68751,38.3871,38.8224,0.098658,2
51.5644,1.73866,77.8067,-1.3856,52.4211,21.6686,25.9059,25.162,-0.414998,2
40.9041,-4.6864,71.006,-1.94194,40.2867,-13.0064,29.3596,30.2465,0.961936,1
46.3649,1.64561,84.5278,-0.190266,45.2936,0.151146,37.6487,38.1231,1.1859,2
42.2804,0.284011,72.289,-0.0109447,7.65687,-4.76117,30.111,63.7554,34.0907,3
52.9367,0.0162147,87.5356,-0.908082,41.0912,-6.72095,34.7826,47.8271,13.8285,4
36.2776,0.320017,76.6058,-1.55897,35.5252,-13.012,39.7309,40.5105,0.169376,2
49.3187,-1.50988,79.5704,-1.42344,48.8961,-10.4018,29.693,30.2916,0.800192,1
46.3793,0.485279,75.2809,-1.12496,10.2137,1.11503,28.409,64.9285,35.4679,3
38.2468,0.997471,78.7517,0.10895,32.2345,11.1984,40.4201,47.3098,7.95718,2
43.7361,4.7705,81.0088,-1.49367,41.5872,-10.574,36.5379,38.2051,2.17709,1
56.0436,3.05478,80.7071,-0.406344,55.6904,-14.7283,25.5613,26.456,0.773217,1
44.8797,-0.0744114,75.2553,1.2275,-8.26073,10.2048,30.403,83.7889,52.7189,3
55.0349,1.14344,94.8157,-0.194729,52.4906,-26.5669,39.5446,42.2846,2.75736,1
51.5149,-0.547814,89.3517,-0.987517,52.5483,3.50876,37.2296,36.3124,-0.135986,1
65.1974,-0.357771,79.1382,1.53039,-13.7549,10.678,13.6812,92.0349,78.1693,5
49.0345,1.96574,75.646,-2.56406,2.0719,-15.5162,27.4443,76.2307,48.5252,3
38.3833,2.43106,76.9864,2.15048,35.8975,-10.5312,38.8115,40.4808,2.1263,1
46.9473,-0.407096,120.684,-5.14579,38.4351,15.8872,72.5477,83.135,6.22557,2
40.7681,-0.542055,89.6764,0.835951,35.3668,14.2024,49.5144,54.7864,5.12355,1
50.7236,-5.19376,81.7132,-6.92691,53.2778,-8.79728,27.6844,28.2937,-1.30168,2
40.7125,-0.839813,75.1754,1.06633,40.4266,9.14774,34.3198,33.4133,-0.508472,1
41.4567,-0.269863,83.0367,-0.424386,13.9369,-1.89758,40.9568,69.1511,27.2029,2
34.8707,0.66455,74.0737,-0.0405344,33.2092,3.23436,39.6132,40.8948,0.0864587,1
44.521,-2.35254,84.8847,-0.724068,43.2975,6.82505,40.2295,41.9963,2.53649,2
35.8743,0.351369,81.6063,-0.0296327,32.2392,-7.06168,45.4479,49.3332,2.68151,1
38.8184,-1.05637,88.2639,-0.0725624,18.6711,5.19599,49.8309,70.3829,21.0743,1
85.713,-5.74515,81.469,0.58595,-20.1632,11.4963,-0.466318,103.372,101.111,4
42.6222,-0.266768,74.0011,-1.51334,43.565,-0.744914,31.2282,30.5399,0.825923,1
45.0459,-0.689999,85.852,-1.03391,28.221,15.111,40.2741,57.6222,17.8394,3
48.4857,-0.830131,87.1801,0.573818,49.7652,12.9832,37.7914,37.6163,-0.152987,1
58.1443,1.44996,78.2734,1.21105,-16.7211,-8.07888,19.4206,95.5232,75.6532,4
43.5138,-0.106681,86.874,-1.22373,40.4818,3.17649,43.3147,45.695,2.59664,1
52.0153,-2.67451,102.774,-6.76442,8.18487,-36.7076,47.5355,94.1923,46.79,4
55.4952,-3.03029,89.9066,0.620861,49.9504,-23.4756,34.0981,40.1518,6.52364,4
47.0023,3.75713,81.2182,-1.86403,48.426,3.85063,35.1839,33.6052,-0.0243521,2
37.7254,0.611138,82.924,0.155263,33.8437,20.6653,44.1703,48.1259,3.71952,1
129.472,326.661,96.2684,12.3846,112.655,-44.7484,-74.4679,-25.9742,6.26244,13
49.8682,1.53678,81.0709,0.139991,50.6164,2.27378,30.9336,30.1776,0.338018,1
31.8807,-1.05007,84.0241,-0.376178,32.0624,28.2797,51.3932,51.8101,1.2961,1
53.152,1.76628,82.469,0.828894,52.7293,-15.2887,28.8648,29.7872,0.421366,1
42.1345,-1.53252,76.4901,-1.90253,41.6907,-5.35857,34.3477,35.7337,1.05398,1
35.6158,-0.878438,90.116,-1.11588,29.6612,0.30934,54.0443,58.5929,4.8705,2
40.4289,-0.152367,96.4913,0.333817,24.9536,-3.81301,55.8011,70.502,13.934,1
54.0414,-3.0499,98.0059,-0.934869,53.8671,28.8723,43.9989,43.0897,-0.111035,2
43.8035,-2.64865,96.7446,2.29884,42.7059,-2.91221,51.8045,53.1088,0.884558,1
52.841,-2.78457,81.2239,-0.374277,50.2152,-9.69757,28.2085,31.421,2.93624,2
38.8323,1.07577,70.7351,1.33018,1.30029,-17.3393,31.9266,68.9444,37.307,2
48.3166,0.122794,83.6624,-0.622327,47.9869,-5.38621,35.2663,35.8818,1.10569,1
50.3052,2.71306,87.8347,-2.67053,51.7852,4.45598,37.3758,37.9273,-1.7653,2
34.7135,1.19827,82.4798,0.0825356,27.6853,-27.3477,48.6157,53.693,5.58264,1
46.7093,4.57447,87.9389,2.20503,46.6868,-0.261544,40.9016,41.0219,0.467025,1
54.7813,0.558121,95.5576,-4.30085,53.487,-7.64002,39.9294,40.3585,0.571309,2
57.1062,-7.20175,97.2285,-1.92328,60.6994,2.56866,37.9535,37.4886,0.368041,2
32.9275,-5.5411,91.5188,1.69148,32.6144,5.97734,57.5273,57.8075,-0.615692,2
46.4607,1.91718,96.8576,-0.725361,47.2084,-2.27523,49.6444,48.9715,-1.01054,2
49.9898,-0.923185,80.1762,0.178356,48.4762,-1.28779,30.5034,30.7974,0.051888,1
46.8737,2.97701,82.7631,0.257294,47.2542,5.52603,35.3662,35.2237,0.730564,1
40.6492,1.70205,82.3872,-2.44806,40.3906,5.68516,41.3639,42.6251,0.688033,1
44.4736,1.39616,86.0779,-0.752992,43.4619,18.4429,42.9756,41.8529,0.858264,1
48.0446,2.80405,76.4337,-2.85629,29.7483,-6.71245,29.2483,47.0656,17.5151,3
49.4548,0.52191,94.7532,-1.10502,42.9255,3.27187,45.5252,50.8353,4.46734,3
41.8732,2.46991,83.1845,0.922666,41.5226,-1.78117,40.7633,41.875,1.8762,1
37.4349,-3.17466,93.048,0.190926,36.4978,9.28635,54.4195,57.0855,1.84256,1
57.885,1.72345,88.074,0.372717,55.4637,-18.2723,29.8941,32.7182,2.89262,1
36.3183,-1.0327,75.7392,-2.66196,-15.9978,-20.1904,40.1185,91.298,50.7237,1
40.1083,-0.593297,97.4596,2.63798,38.8589,6.72886,57.9294,56.7298,-0.837663,1
43.6338,1.20044,81.9927,-0.397548,42.3304,5.31131,38.2732,40.3211,1.87158,1
41.2072,0.0546548,87.2641,-0.468131,41.7908,6.93916,45.6295,45.7061,-0.649225,2
48.0987,0.745937,93.8338,0.0179516,42.0295,5.67588,44.7187,51.6659,5.93298,3
45.8805,0.434776,85.8209,0.526021,45.7054,-1.13184,39.9788,41.1038,2.40479,2
35.8149,-0.353185,82.2061,2.69683,4.17284,-21.2807,45.7022,77.4525,31.2328,1
37.5555,0.90997,72.9175,0.650462,38.2827,7.17043,35.3712,35.2435,0.467314,1
42.3743,1.275,82.2107,1.45912,39.1928,4.47515,40.5124,44.2102,4.2654,2
39.6614,0.265344,88.4731,4.25201,21.9308,-12.7903,49.0495,65.5751,16.2599,2
38.425,0.586821,70.7768,0.528099,7.70291,-2.48403,31.9754,62.7531,29.5056,1
38.3532,1.44761,82.6793,-0.485534,29.6063,-0.0334661,44.236,53.1693,9.26811,2
48.6378,-1.01948,88.9084,-0.392277,49.8847,-0.079101,39.7987,40.5666,0.86215,1
51.833,0.267975,90.2727,-0.0772574,50.5984,-13.1795,38.6935,39.5323,2.19725,2
83.7186,1.47173,84.1893,-0.435981,-5.57368,24.7525,0.869145,91.2271,87.8435,5
47.8201,0.625089,81.6165,2.19476,48.8009,-0.798437,33.12,32.1143,0.720127,1
46.102,0.504628,86.0191,-1.62157,44.5755,-0.679848,40.5393,40.6677,0.840746,2
44.0369,0.773081,77.5552,-0.212132,17.6835,5.67995,32.2534,59.5309,27.4179,3
42.6535,-0.488204,80.4224,-0.623255,43.3687,1.24206,36.7764,37.3326,1.3427,1
44.5899,0.411324,76.151,-0.675927,-9.83372,-8.80103,31.0095,85.4292,52.8231,2
44.4388,-0.718365,98.1538,-1.95983,40.8971,-33.9487,53.5958,56.1853,2.87952,1
46.6946,-1.87096,86.1267,-1.32795,46.3121,-2.38259,38.7767,39.9657,1.09254,1
49.9565,1.38367,96.4515,0.948476,45.8783,-4.10713,46.6161,50.3514,3.43903,2
37.5451,0.990366,78.0068,1.37709,34.2899,-26.2838,39.4658,43.274,2.43817,2
40.1438,-1.09054,69.4658,-0.714013,39.0634,-8.45815,28.8013,31.0724,1.56961,1
46.5094,1.74776,78.0463,0.921171,-6.11871,5.93853,30.9302,84.4732,52.6978,3
40.0456,-0.113119,73.4394,-1.96118,1.16691,-18.6026,32.7721,72.0739,38.5927,2
53.2742,6.29252,79.9385,-1.29045,52.0519,-1.68378,26.3996,27.1043,2.25003,1
56.0229,-1.05934,91.1526,5.06554,51.6111,-6.27933,34.8713,38.9989,3.04287,2
62.4106,0.549004,75.9033,2.37343,5.19403,-25.8497,12.7963,70.8919,57.5295,4
43.4185,0.283581,92.6082,1.3038,41.1823,7.7801,49.0366,52.2308,2.6072,2
60.3229,0.0579943,67.3284,-3.06028,-14.2384,6.9563,6.02891,82.465,75.2361,4
46.3862,0.216627,87.4887,-0.433976,36.4621,64.0471,37.1433,48.8956,12.2837,2
46.1949,1.34668,80.6205,-0.110948,45.6407,1.066,33.5531,33.5405,-0.440923,1
50.1527,0.452548,97.1463,-1.65141,24.8485,8.38953,44.9234,69.6278,23.1805,2
56.2375,4.22672,93.1622,6.57258,55.9538,-1.40169,35.77,39.0169,3.37487,3
36.7653,1.28185,94.3484,-8.60503,38.6106,16.5144,58.24,54.344,-2.35089,1
53.1236,-1.62827,86.9002,-2.97428,55.5897,7.94698,33.8443,31.6518,-0.255357,1
58.6227,0.785695,87.485,4.97752,-31.8134,-11.2937,28.1679,119.861,90.3678,4
49.4883,-0.265468,99.3683,-1.3461,45.7421,-4.31519,49.6139,52.1829,3.92478,2
48.4378,4.32238,93.9485,-1.15738,47.8646,13.1726,46.4511,46.7165,-0.601561,2
46.8169,2.06305,83.0115,1.25158,47.5594,6.9627,35.5429,35.4975,-0.708266,1
37.2674,0.649344,91.4719,-1.13076,37.3118,-1.80421,54.5155,54.3208,-0.0528994,1
47.2514,1.30541,84.7219,5.22599,-21.8099,-4.03999,37.5277,106.694,66.6398,3
72.2564,-0.936221,104.658,-0.0598965,67.8756,-7.11147,31.3694,37.7005,5.58247,4
44.1777,2.4678,70.9456,0.123887,45.2372,13.8131,26.1015,26.4845,0.462925,1
47.7448,-1.79287,92.3851,2.56981,46.4001,-15.9521,44.3008,46.7494,2.53229,1
41.9443,2.11703,85.1574,-0.836772,39.4546,-17.1781,43.1372,45.5214,2.24019,1
52.7856,3.82616,81.0175,-2.66805,55.6222,8.2804,28.1127,26.1595,-0.39328,1
43.4071,-2.99641,75.1098,0.487675,43.4504,11.5731,30.5241,30.2532,-0.90559,1
50.3604,2.62138,101.085,0.134601,52.02,16.0513,50.535,49.7237,-0.620016,1
43.646,-0.117448,79.6575,-0.202198,41.7403,-25.3261,36.1679,38.9024,2.08996,1
39.9275,-0.124402,73.4065,0.523598,37.4827,-6.33347,33.4264,35.4014,2.09266,1
46.9541,2.22295,88.8069,0.743898,45.8891,-21.327,41.5165,43.5637,3.14675,1
45.1585,1.06107,76.9287,-1.00608,46.1413,9.109,31.6516,31.4925,-0.527241,2
52.3047,1.21833,71.7,-0.713578,-33.5294,-17.0683,20.5966,105.319,85.1118,3
44.8838,4.11492,74.2109,-2.34877,45.1959,3.57026,29.2947,29.3502,0.609841,1
50.2774,-0.928285,89.2832,-1.42402,49.6567,-4.22131,38.5816,39.688,-0.335575,1
37.269,0.837968,81.6743,-0.20509,33.1664,-24.9082,44.0702,48.3452,3.66905,1
