0.760386,0.176435,0.954548,0.754156,-0.580314,1.09872,1
0.850745,1.16939,1.60946,1.29339,-0.347651,0.130868,1
0.587771,1.87053,1.76672,1.93667,0.45575,-0.0796728,2
0.771112,-0.269352,0.0730148,0.779056,1.37103,2.00395,2
0.00178403,2.62756,2.09744,1.49002,0.00141905,1.10253,1
-1.18901,2.1798,0.958709,-0.641836,1.04267,0.536232,1
1.88952,2.75776,3.2016,0.599455,1.83375,1.12652,2
1.64227,2.54786,0.615847,0.673199,-0.555057,0.533101,2
0.416118,1.91151,0.951934,2.47488,1.90437,1.93221,2
1.03623,1.24771,-0.897889,-0.0488371,0.866969,0.133408,2
1.46971,1.448,3.50357,1.04239,0.915422,1.25903,3
1.40471,1.21953,0.99053,-0.400273,0.455666,2.09324,2
2.49532,2.35004,1.19298,-0.248412,0.351279,0.70495,2
1.79813,-0.320108,1.23681,0.374493,-0.576984,1.35972,1
-0.00245642,1.38734,1.97204,0.0974678,1.009,0.777581,1
0.439063,0.705534,2.90434,1.34274,-0.304526,1.57902,1
1.31305,1.30418,0.851726,0.19736,0.29864,2.51235,1
2.67456,0.905953,0.904022,0.618724,-0.560704,0.631306,2
2.07496,0.432883,2.26916,0.36408,0.193612,0.462817,1
0.0839429,1.18568,1.27112,1.28142,2.35116,-0.130495,1
0.453869,2.6357,1.97784,1.80039,-0.427865,1.29076,1
1.76048,1.78324,1.28145,-0.0734804,0.260493,1.33972,2
2.85361,-0.0431645,0.291437,1.33198,0.786815,1.69233,1
1.58299,0.939581,2.02037,-0.0212074,2.10731,0.337821,2
0.929632,2.72063,3.63116,-0.492795,0.547229,0.570556,2
0.125312,2.14376,1.46665,0.319019,-0.45289,0.406353,2
1.10238,2.77583,3.94102,0.654507,2.6864,1.47496,1
-1.44198,1.61111,1.19476,-0.554252,1.10035,1.15344,1
0.339411,0.31984,2.09972,2.05666,0.708531,1.90443,3
1.85623,0.729645,0.416326,1.98076,0.0735175,0.336567,1
2.36269,2.65853,1.29941,0.393521,0.613554,1.49887,3
0.550169,0.272879,0.743942,1.13933,0.561703,1.93406,3
0.324173,0.269409,1.72589,0.93431,0.316037,1.53861,1
0.258169,1.24083,-0.498614,1.90084,0.437332,0.822594,1
2.44693,0.200063,0.624258,0.146397,2.36371,0.775614,2
-0.0417977,1.07634,0.0341505,1.85395,-0.591853,1.40566,1
2.63522,2.18505,2.78919,1.20246,0.515447,1.30455,1
0.759771,0.628416,2.21581,-0.0980345,2.34035,-0.24361,2
2.47384,1.99666,3.66718,2.29548,1.21409,0.530398,2
2.15369,3.54324,1.9888,0.329206,2.00562,-0.16447,2
2.51502,1.92037,3.36959,1.68085,3.0517,1.38479,-0
-0.428095,2.98987,1.80665,0.420669,2.86366,2.41592,2
-3.03825,0.71397,-6.12984,-3.54066,-2.99111,0.0619657,-7
0.530034,2.71404,-0.337315,1.00308,1.01185,1.55427,3
0.22131,2.87448,1.69202,0.954208,0.668024,0.191685,1
1.40446,1.22446,1.88086,3.6307,2.05397,1.80563,2
1.08336,2.85747,1.40557,0.0189948,1.99207,1.92884,2
-1.47312,2.83621,2.44669,1.11414,0.263574,1.61162,-0
-0.213776,0.570376,0.687656,2.36329,1.62402,0.719828,2
-0.433695,0.454394,-0.712826,1.07051,0.464394,1.01912,3
1.83211,1.95699,1.40097,1.68505,-0.304513,1.33988,-1
2.25034,1.92624,2.11123,1.20429,1.41344,1.48197,1
0.690085,2.29341,2.73216,0.679294,2.38826,0.545062,2
0.320786,0.487284,0.698426,-0.273918,0.9436,1.10782,1
2.03924,2.59318,0.676791,1.07301,1.25552,1.26336,2
0.495076,0.140637,3.51499,0.641936,0.941415,1.05957,-0
3.20625,3.38959,2.32611,2.69288,0.625602,2.00924,1
-0.71132,2.46532,1.80006,2.06016,-0.65247,0.00224278,2
1.05648,2.34307,1.90106,0.75572,1.05788,0.852843,3
3.09061,0.322594,1.75381,0.299298,1.54049,0.0840179,2
2.99094,1.61853,1.46488,1.41498,2.14243,0.970989,1
3.34466,2.40509,1.4183,1.5058,2.10647,1.58647,1
2.49129,2.23166,2.74458,0.722665,1.24519,1.79945,3
3.1155,2.85428,3.25745,1.26775,0.647477,1.0409,2
3.52969,2.64307,2.24621,0.900178,1.65765,1.77522,1
1.67414,1.3692,3.25501,1.73985,0.559494,0.207512,0
0.00387281,2.42109,1.18588,1.65786,0.220336,1.37542,1
0.811205,1.80032,2.67703,0.576701,1.27386,0.142577,1
0.00665578,2.10673,0.401162,1.37655,1.24253,1.08355,2
0.162373,0.325416,1.67721,1.87885,0.192045,0.857225,2
1.16063,2.4139,2.33558,1.12834,2.70677,1.9043,2
1.99405,3.91249,0.603931,0.442551,2.19319,2.11083,1
0.91709,0.0985158,2.63571,1.62853,0.721079,0.151396,1
0.478943,1.47464,2.66551,0.873573,0.474427,2.75695,2
1.0883,-0.708927,1.15647,1.41538,0.00988909,0.106997,2
1.39685,2.51773,-1.21219,0.740793,-0.748782,2.0281,1
0.981394,1.6248,-0.980884,0.583274,0.706961,0.286939,-0
1.89408,1.3301,-1.21929,0.58233,2.52024,1.25933,2
0.373056,2.00648,0.669066,1.40058,0.952548,1.87706,2
1.31264,2.42485,-0.133582,1.57212,1.37803,2.27395,1
0.126711,3.61991,2.19026,1.65544,1.71216,0.332824,3
0.946832,0.726105,-0.909039,0.39823,1.4939,1.41638,-0
1.46964,2.12184,1.50363,0.510915,2.13395,0.688197,1
1.56759,1.10403,3.21691,0.259714,0.839771,2.03918,1
1.46598,2.51462,-0.131395,0.627712,0.83898,0.164338,3
1.50061,1.88491,0.83978,1.14798,0.0274858,1.55407,0
1.90939,1.88338,-0.489861,0.112916,0.27472,-0.277219,2
1.38995,2.81695,-0.672859,0.353983,-0.0220552,-0.329785,2
3.00561,0.595376,0.299997,1.79751,0.272654,1.01757,2
0.482942,0.880655,1.96416,2.21501,1.18441,2.7996,1
-0.328765,0.752331,0.185269,0.838136,1.31742,1.39391,2
2.13308,2.28561,0.242707,1.77459,2.1584,0.920081,2
1.82654,2.02066,2.45008,0.19953,2.02856,1.2391,2
-0.251774,1.53098,0.274392,1.3323,1.28194,0.517404,1
-0.525323,0.66958,-0.770706,0.207838,1.68367,0.364982,2
-0.0380602,2.22047,0.263815,0.900518,0.210466,2.27859,1
3.22585,1.44049,3.33072,0.529171,0.484197,1.637,1
1.15721,1.81033,0.387449,3.0489,0.295111,1.33347,0
1.1826,1.94296,2.25374,1.75777,0.610907,-0.00374474,2
1.47963,1.97854,0.478754,1.39821,0.161633,-0.0890816,0
0.465391,3.10359,0.0237376,-0.0125655,1.65055,-0.319642,2
1.49271,1.75465,0.742076,0.4514,1.83,1.68449,2
1.63088,2.93667,1.7712,0.815949,2.15197,0.818056,2
2.47733,3.15223,2.26646,1.40886,0.718986,0.94337,2
0.877796,-0.295982,2.04171,2.33665,1.42947,1.70587,-1
-0.225813,0.696796,2.49892,0.836523,0.595948,0.0970344,2
0.171696,2.47479,0.717818,1.40785,1.18046,1.03555,3
0.193511,2.20835,2.34045,1.40341,1.8065,1.24211,2
0.293719,2.49866,0.76058,0.981448,0.255729,0.628021,0
-0.312659,3.39403,0.0386617,2.35152,0.623606,0.815853,3
-0.39583,0.999941,1.30158,0.725674,0.704767,1.19626,2
1.54859,1.84476,-0.32582,0.467207,0.304914,-0.83744,2
4.12098,3.10635,1.88573,1.44123,1.81694,2.14214,1
0.547266,2.75769,2.63811,0.801193,0.806428,0.854326,0
2.33864,1.99143,2.8687,0.199346,2.52235,1.93066,2
2.49919,-0.571835,0.923645,2.28516,1.08233,1.12137,2
3.02351,3.63858,2.79791,1.0144,1.63443,1.15918,3
0.0976936,3.30088,-1.2152,1.24175,1.22305,0.555675,1
2.2344,0.963004,-0.135166,1.93179,1.21636,1.33937,2
2.13255,-0.0094652,1.72222,0.210972,-0.360488,0.166827,2
1.71124,0.179383,2.31442,1.0605,-0.742851,1.7815,1
2.2839,-0.511503,3.39341,0.570726,1.49118,0.447131,1
1.89725,2.18267,0.102842,1.0006,0.949803,0.834281,3
1.22485,1.43657,1.05566,0.231204,1.61673,1.61174,2
2.21936,2.71323,3.13816,1.60694,2.18187,-0.0355632,1
0.605632,2.64526,0.492983,0.376225,-0.297043,1.16333,2
0.705527,2.01465,1.33626,0.587806,1.3361,1.30918,2
0.133878,1.464,1.24991,1.00185,2.5288,1.90007,2
2.09751,0.658539,2.64,0.713489,0.549168,1.6477,2
-0.380064,0.397005,0.901023,-0.0271372,1.06533,1.15446,2
1.72078,2.38014,3.71316,1.74158,1.18369,1.83709,1
1.29903,1.32871,3.38826,0.66215,0.742607,0.101034,1
0.229805,0.734521,1.92063,1.13385,-0.775108,-0.326148,2
1.10035,2.1085,1.03128,2.57096,1.50307,1.39951,1
1.20573,3.12181,-0.0210337,2.96051,4.39408,4.31896,2
1.69629,0.6382,2.86739,1.27222,1.86784,0.717997,1
1.37893,1.96139,2.40694,0.636179,1.13417,1.68991,2
0.924442,1.2448,1.99812,0.385366,1.11846,0.834866,3
2.41671,0.571146,2.84323,0.571672,1.86744,0.220582,-1
5.90333,-0.900211,2.74779,2.05157,-0.116785,4.23149,3
-0.0596328,1.9437,3.48277,1.93558,0.20435,0.477588,0
0.932354,4.50457,1.27393,2.79055,1.62541,1.1974,3
1.31465,3.2217,-0.0803843,0.581906,1.53355,0.832845,2
2.06867,3.37954,3.20464,1.94799,1.151,1.27661,1
1.64043,1.88631,2.50065,1.8952,1.6026,0.587772,1
0.674745,0.950229,2.38395,1.45385,2.24542,1.53473,2
1.05208,0.3172,-0.261487,1.37319,0.291604,1.9285,3
3.29238,1.68449,3.16108,1.28519,0.884289,2.60879,1
0.140315,1.95092,1.87236,1.57906,0.519148,-0.199467,1
2.06241,1.74947,-0.258865,1.35675,2.63173,0.506478,2
1.29057,3.39609,2.57075,-0.0754316,2.03429,1.04093,2
1.5553,1.50299,0.581971,1.06077,1.95971,0.490995,3
-0.368498,1.66853,2.78765,0.704769,0.51043,1.76743,0
1.27208,-0.0234071,-0.284779,1.09415,0.641174,0.378824,2
0.511688,1.72544,1.82566,2.01665,-0.308573,1.63971,2
1.41653,-0.221452,2.34172,-0.103669,1.64553,0.502267,1
1.17507,1.98753,2.71583,1.16475,1.2397,1.8897,2
1.50773,4.18427,1.53518,1.47941,1.19126,1.63313,2
2.39491,2.33911,0.962732,0.950464,1.80405,0.639016,0
0.377707,3.34362,0.134133,1.5299,0.187031,1.03635,1
-0.106289,0.719923,0.750136,0.541832,-0.247248,0.223141,1
0.798495,3.69434,0.988296,0.380261,1.37604,1.80831,2
2.54462,1.2795,1.30602,-0.300422,1.85297,1.72035,1
1.26637,0.84884,-0.189207,1.91561,0.753107,-0.188305,2
1.61857,0.853913,2.42366,-0.203646,-0.122611,1.75858,2
2.12869,-0.403101,2.58829,-0.392407,1.46912,1.26827,2
2.10987,2.75675,0.505246,0.0658464,0.776145,1.47495,2
0.894537,3.39417,3.06795,0.822218,1.56056,0.391086,0
0.326791,0.097811,0.049222,1.48198,0.396873,-0.0619864,1
2.54583,1.84979,0.437877,-0.0942812,1.7799,0.637173,2
2.01793,0.351521,1.40052,2.998,0.551301,1.08619,3
1.23439,2.16415,0.963201,2.08324,-0.518583,2.50918,1
2.17675,0.389949,0.494608,0.941368,1.13698,1.23252,1
1.55812,0.794865,0.649156,2.01981,1.1121,1.969,0
2.06771,2.59003,2.24509,1.32667,1.17416,1.90806,2
3.28682,2.422,2.91497,1.97548,0.841272,0.721188,2
3.33502,2.7871,3.1567,1.23511,1.50837,1.58588,2
0.659051,1.56112,3.40842,1.94218,1.13454,1.62734,-1
0.686928,-0.346977,1.60445,1.13967,1.59295,1.19084,2
1.57044,-0.0608602,1.42425,0.795207,1.2262,0.923277,2
3.00065,1.4147,3.52263,0.0271209,2.4345,1.22277,2
0.882151,0.597286,-1.0851,2.82526,-0.210711,1.00161,1
1.59929,1.21494,1.86687,0.455495,-0.0154572,0.923531,1
1.74045,2.77638,1.13174,-0.373196,1.56897,0.371044,2
3.61841,1.88435,2.84541,1.74972,0.693832,0.864457,-0
2.28332,4.14944,2.08523,1.76704,1.48774,0.472327,3
0.624263,1.04613,1.41666,2.12593,1.06721,-1.20123,1
2.23208,0.377409,1.3215,0.420941,-0.0192074,1.71695,1
1.33199,3.26562,1.53014,0.7476,1.72425,0.263063,1
0.271881,2.59689,1.20248,1.2663,2.63209,0.246625,0
2.3915,2.56539,2.18429,1.23891,1.31787,1.95382,2
1.56222,2.14435,-0.033947,1.0607,1.33099,2.03925,3
1.42919,0.358144,1.63133,1.41966,0.192061,0.48375,1
0.93664,0.961578,2.62262,0.901987,1.66349,1.06783,0
2.00471,2.79504,1.3459,1.56758,0.834771,0.839454,2
1.06087,2.21724,-0.269256,0.169287,0.937176,1.74983,2
-0.973253,1.32661,1.32491,2.19268,1.60037,-0.163858,-1
1.10099,2.251,1.19997,1.21091,1.59517,1.20993,2
-0.321762,1.94273,1.2356,0.33634,0.541185,1.55089,3
1.26702,2.92554,1.16138,1.48681,0.0944558,0.523863,1
2.79488,3.90726,0.669005,-0.530415,1.52475,0.641917,2
2.46562,1.16699,2.90071,1.9036,1.68851,1.76156,0
1.12993,1.95485,1.38693,1.55085,-0.712229,2.57003,1
0.430055,2.37044,1.36105,1.46357,2.26305,0.796386,-1
2.74471,1.45392,1.04647,2.65368,0.249295,0.595049,-0
1.60198,1.18916,2.19834,-0.359585,0.722411,1.32094,1
1.75697,0.649739,0.862864,2.52508,0.705045,0.873887,2
1.1072,0.517299,2.00517,0.176475,1.88454,1.80368,2
0.564377,2.23534,1.91015,1.09909,-0.184307,1.90646,2
-0.0410128,2.40376,2.00245,0.813372,2.21757,-0.990221,1
1.13377,0.697719,0.0638735,0.638807,2.60683,0.581768,1
-1.0752,1.88009,-0.186215,1.34367,1.28593,0.361528,1
0.186227,1.0693,2.10358,2.17212,1.35653,0.316743,1
0.103465,0.965896,1.53147,2.69495,-0.534442,1.09177,1
-0.131582,2.01987,2.61391,1.51513,0.895598,0.296628,1
3.56942,3.59102,1.23083,1.50264,0.726306,-0.0265591,0
0.0873376,3.09418,1.20875,1.62898,1.46443,1.48455,2
1.32803,3.57985,1.42899,0.280359,2.62369,1.15552,2
0.753127,1.30937,0.811606,0.758102,-0.0471235,0.902479,3
3.11978,1.00792,0.911041,1.12083,1.55893,2.31763,1
1.09217,2.20612,2.72284,-0.219542,1.18301,1.21,3
1.36468,1.19138,1.44031,-0.624993,2.32807,1.45671,1
3.02292,2.07544,3.17988,0.765347,0.7648,1.24169,2
0.297197,0.432104,0.88513,0.290122,0.895879,0.785176,1
1.10835,0.73147,0.493385,0.227525,-0.120833,1.03311,2
0.602122,1.22134,1.61847,1.66418,0.868518,1.40469,1
0.121991,0.863177,1.88823,1.78668,1.1646,0.451371,1
0.454857,0.11382,1.43622,0.902132,1.22314,1.7305,1
0.670084,1.53582,2.27104,-0.954279,-0.317041,1.90956,2
1.47861,1.62634,2.56181,-0.0671591,0.648277,1.08302,3
0.291347,1.08981,1.3315,0.293529,0.581884,0.39066,2
1.13955,2.56834,0.343495,1.29456,0.202594,2.20019,2
1.05284,3.72361,0.833049,0.344125,1.03098,-0.466231,2
1.81652,2.62196,0.501551,2.30984,1.16288,0.832258,2
-3.53479,6.09621,-12.3976,9.77301,-0.771831,8.75532,-44
3.95951,3.29284,1.43602,0.665748,2.40098,0.748312,1
0.485361,2.2057,2.32058,0.0170975,0.461541,0.0369877,1
1.74859,1.11649,1.31609,1.5331,2.261,0.150388,2
-0.896728,1.2115,1.83802,0.51342,0.350518,0.174329,2
2.40391,2.22619,2.4864,0.24739,0.238359,0.937798,2
2.3875,2.9789,1.67138,-0.526425,0.748067,2.12205,1
16.5851,-88.163,44.5295,32.1423,-55.5077,87.9943,-57
2.5037,2.68796,2.00987,0.411213,1.32055,1.84043,1
1.0133,0.127078,3.10917,2.68637,1.58888,-0.211423,0
1.46874,2.30568,0.726023,1.33263,1.15396,0.566515,0
0.23626,1.68553,1.63956,0.623825,3.23896,0.798327,2
0.207385,2.7428,1.58144,2.21797,2.34713,2.00591,0
0.113193,1.746,2.60756,0.452787,1.64348,1.0054,2
-1.41208,1.13629,1.32113,1.37077,1.20037,2.03977,1
1.40029,2.535,1.97842,0.0385401,0.970047,0.640828,3
0.824694,2.437,-0.903244,-0.0382239,-0.324355,0.366913,0
1.00252,2.9426,2.54499,1.29293,-0.228366,2.69629,1
0.182195,-0.326702,1.51371,0.910141,0.840836,0.907536,2
1.13735,1.44003,1.6368,1.04234,3.1862,-0.457033,2
0.791624,3.20151,3.88621,-0.642683,3.29264,-0.645917,2
0.948485,2.48898,0.644661,1.93974,1.88698,1.02058,0
2.72243,0.951982,0.30915,0.450358,-0.0430525,0.697068,2
3.35724,1.63756,1.58174,0.420667,1.50396,1.90172,2
0.619438,3.49894,2.22189,1.34313,1.76218,0.882831,1
0.626836,1.8126,0.492502,2.08608,0.294563,0.947672,0
2.35783,2.598,2.02527,0.0492452,1.73363,1.32987,2
0.469046,2.86799,2.05417,0.88137,1.20728,0.737424,0
1.82523,2.18703,2.4242,0.963813,1.67663,0.895034,2
2.11622,3.39948,2.37187,0.623752,1.90257,1.85278,2
1.37491,2.765,0.75123,0.723102,2.12906,1.21601,2
-0.500605,2.23679,0.187839,-0.0319311,1.1184,0.327801,2
0.00358617,1.48281,-0.751392,0.0446034,1.53739,1.2034,2
3.92832,1.82648,1.3087,0.644958,2.27129,0.354864,2
0.888897,4.63011,4.07676,1.22295,-0.372462,0.879581,1
2.39797,0.194505,2.93229,1.10924,0.787007,1.89583,-0
1.135,0.677301,1.17797,1.77413,1.65008,0.609487,2
0.804719,1.38584,0.297191,1.52607,0.953913,1.28011,2
1.61954,-0.158322,2.16356,2.60684,0.917366,1.91115,1
2.42448,1.70539,3.8233,2.86489,1.71599,0.434578,-2
2.2821,1.52508,2.48764,1.84234,1.99788,0.57677,2
0.658982,0.93648,2.19263,2.04138,1.03563,2.36675,2
2.40687,2.91129,3.31286,0.930792,0.34346,1.80894,1
0.792124,3.14179,2.44157,1.44549,0.768046,2.17087,1
1.24821,2.64301,-0.674516,1.1119,1.95983,2.61158,2
1.4832,2.01414,1.77282,0.40182,1.83978,3.17247,2
2.36065,0.0153791,1.47675,1.2375,1.72952,0.595798,1
0.166842,0.791198,1.6337,0.465735,0.452716,0.354597,1
2.21662,1.36463,0.657006,0.917427,-1.12115,1.32906,1
1.1581,2.86323,1.09961,0.448555,1.82743,1.17675,3
0.659649,2.69644,1.82967,0.665093,0.00874337,1.30487,2
1.87413,0.0999003,0.794311,1.28281,0.700403,0.708001,3
1.83438,0.344913,2.8418,0.258608,0.212263,0.430281,2
1.77537,2.55853,3.67738,0.135807,0.921584,1.58579,1
0.553608,1.8968,0.525147,0.706513,1.04501,1.72671,2
-0.0101144,3.25893,-0.00509991,0.66115,0.755116,1.83194,1
1.6803,1.26056,0.335353,-0.215287,0.710247,2.82404,2
-0.132914,0.678948,0.637237,1.24475,0.94794,-0.0882645,2
3.47574,3.12924,1.29996,1.44582,1.63717,3.22449,1
1.50687,2.26109,2.65177,1.53323,0.883855,1.91316,-1
1.33354,2.81026,2.79976,1.07142,-0.0173112,2.0337,1
-0.715107,0.141114,3.31096,0.675446,2.61056,1.28851,1
3.34836,2.39415,2.26461,3.10427,1.49994,2.65252,2
1.19461,2.32353,-0.444873,0.123064,1.46559,2.81275,2
3.85314,1.30831,3.52111,-0.0286447,1.41887,0.55263,2
3.52982,1.41591,3.0713,2.01931,0.802239,1.31051,1
1.98837,2.71962,0.567034,1.95849,1.28223,-0.618873,0
1.07494,0.620869,0.171114,2.13626,0.655726,2.19443,1
-0.00307429,2.7103,1.24648,1.72097,2.84077,1.45839,3
1.0218,2.62337,3.54008,-0.14,0.445888,1.53602,2
-0.263821,3.95932,1.19562,2.10268,1.41972,0.173597,-0
1.57088,2.26348,2.04181,-0.605655,1.66939,0.693147,2
-42.8233,61.0669,22.0155,-48.3962,54.8088,68.2191,31
0.518446,2.53965,1.7654,0.889308,0.304301,0.586743,2
-0.00813472,1.81444,1.58718,-0.00715704,1.66998,1.49174,2
0.438328,0.415743,1.73622,1.01106,1.66414,1.14269,2
1.19811,3.22031,3.28536,0.4716,1.64059,0.0164035,1
0.46609,4.01537,2.17912,1.10774,1.55675,2.11244,2
1.96485,0.140914,3.0882,1.24986,1.63972,2.21516,1
-0.502256,3.93276,2.12721,0.820455,0.889743,1.8801,2
1.62862,0.486358,1.50295,0.813164,2.6084,2.50077,2
1.87089,1.30355,2.82537,0.147469,2.17347,1.26481,2
1.89029,1.72753,2.04294,2.79588,1.99567,1.07266,2
1.12302,2.96496,1.01593,0.369593,-0.386803,1.40697,1
0.546557,0.751819,2.41906,1.28554,2.07788,1.40679,1
-0.564785,2.38803,1.96836,1.04871,-0.117762,1.97337,2
-0.00915694,1.46011,-0.542705,-0.275596,-0.0103468,0.554021,2
0.958676,2.143,2.99709,2.43884,0.805502,1.16776,-0
0.562175,1.15851,3.15177,-1.17332,1.77757,0.667215,2
2.18445,2.72352,2.18824,0.396467,-0.59991,1.09154,2
2.20262,1.17054,2.06902,2.1594,0.426614,1.99087,1
