350.386,-70.0212,39.7735,29.0035,76.002,8.7331,26.3684,19.4135,45.0467,-34.4489,-74.8802,-78.9258,-18.4777,34
342.006,-36.5212,-10.9587,8.21155,193.533,22.6033,-41.1747,4.42326,25.4001,-7.47781,3.619,-61.478,-18.9027,36
274.677,2.83187,27.4057,-14.7302,-2.7875,-18.1623,36.2535,102.84,-58.5906,-7.37215,-73.812,-38.0179,77.468,-2
217.889,-71.7061,-44.2917,3.95874,340.536,-15.63,-26.0217,-24.6692,40.6121,-33.7557,-4.20895,-10.2003,2.18652,6
236.388,-22.0313,33.3681,95.1428,51.0854,-37.3842,-53.4113,66.9305,-41.3648,22.5788,-88.5209,-40.8349,39.9708,11
202.42,-5.77142,-17.3987,44.7164,204.976,4.4614,-25.7633,2.79332,-5.85542,6.35141,-26.2371,-20.3228,14.739,11
29.7083,-21.1996,-16.5589,-27.2655,122.58,4.04779,7.29582,-31.8913,11.7931,1.93555,12.9077,-2.72618,23.4274,-5
34.6439,30.0697,16.4794,39.7519,-64.818,-25.1276,-19.1617,35.8435,1.75595,-0.19977,12.1907,10.6098,-14.8787,-22
264.367,-16.8721,-28.6539,-42.4904,220.352,-25.6003,15.2696,-11.6929,-8.04685,7.04416,19.2571,-17.1692,14.6578,9
47.3155,140.199,-40.8691,242.093,-30.3216,-76.7887,-103.559,8.34977,107.641,-40.947,-92.5466,42.741,93.0837,-82
139.254,17.9487,27.544,-5.96361,352.422,-83.0583,-1.68581,103.786,-80.4369,25.4348,-114.987,-64.117,8.656,104
447.468,-93.3528,-9.26193,-15.841,181.385,70.3423,-80.4619,40.0275,13.182,-27.1515,-70.9158,-21.3426,23.32,-78
-302.533,4.30536,30.3228,30.2894,114.888,-34.2168,86.8043,-30.7364,75.118,36.1825,3.53021,4.84417,52.6983,-51
-181.049,-15.4252,40.3404,8.66493,-280.101,-205.109,-19.5392,131.314,253.889,107.287,77.7206,18.2529,47.1158,-117
52.5254,-42.4169,7.5394,-5.88524,390.04,0.590448,26.7624,-13.6994,10.7153,18.7637,-19.9165,-17.1548,36.7468,1
144.968,68.0846,8.5377,76.5304,152.121,-45.9294,-42.3303,19.7566,2.17564,20.1884,22.7929,-53.1526,-23.2276,-19
236.353,-73.6712,37.6103,-8.01405,82.8043,147.124,-46.6762,4.3992,-28.2672,11.0605,-12.033,-100.701,-5.99455,37
94.3373,10.3733,5.55773,74.934,-35.1454,-31.7557,-1.10056,1.38637,40.9094,61.8663,28.6155,29.1908,6.5764,-35
-13.8525,-16.2844,12.0905,9.14153,143.265,1.25445,-9.30861,5.64185,-21.9806,4.90956,-7.99543,-1.55912,7.63178,15
424.192,48.3675,8.51602,81.8461,37.4768,-90.4991,-106.483,97.3584,-188.907,-23.4995,-90.9569,41.6494,-30.0275,-13
272.615,-60.362,28.7661,-24.2589,456.727,-112.957,6.22155,47.2829,76.2164,-64.4592,53.0308,-30.8312,35.9801,105
3.59989,110.688,32.7475,65.4745,-120.187,-8.61134,-5.79777,33.1802,5.16975,21.316,-32.6413,-2.95301,28.5611,-50
450.253,-11.4281,-30.4773,-54.4594,-106.234,-25.4756,-32.1631,-35.5214,29.4394,-9.1313,-14.5655,-6.88929,69.9694,-11
112.735,-57.4214,-25.8245,87.7093,416.978,5.27474,-41.1499,-15.3841,-129.392,-35.146,-36.6633,-38.5347,4.66122,45
465.776,-38.644,0.313196,-52.1598,183.337,11.6153,-61.6266,-24.7461,-81.388,-18.5262,-2.47265,-32.3136,17.8957,34
100.848,89.5518,25.3756,2.89752,-217.811,-21.0505,3.56567,55.0207,4.94685,10.4353,10.3318,-9.67125,26.163,-37
118.767,42.7037,7.75068,3.24008,75.9616,-1.84691,-41.1029,-26.6281,-38.3008,22.5121,28.1414,9.82363,10.2468,30
65.1149,-8.78178,-25.7391,27.1768,71.0788,-40.9001,-38.4981,0.0364905,35.7844,-9.78601,-23.4754,-37.1613,14.6844,-13
127.716,-19.2842,0.495182,2.95838,190.88,-20.7075,2.26307,17.2172,31.5935,-13.9325,-11.2962,-2.76196,16.7263,23
91.5163,-34.0121,8.03444,1.77149,172.382,5.65229,15.5895,23.0255,16.7932,-11.7451,-1.31862,-30.4404,-8.66271,29
29.086,133.43,10.4394,61.9317,-126.253,73.6652,-36.9058,63.1472,10.2163,59.5133,-29.5569,-46.4063,112.322,-52
-45.9556,64.9836,12.7975,77.3255,-171.405,-3.41106,-46.9589,-28.2861,41.0856,44.4309,45.3467,-22.9642,-7.48936,-40
215.917,4.44139,-27.7576,33.4805,130.778,-13.8207,-27.6315,-19.6751,45.5104,34.1921,17.9074,27.2215,34.0804,-24
-209.733,-104.012,61.5105,-75.7916,-85.7465,-68.0093,-31.2905,-137.319,117.89,-34.7151,85.754,-89.6671,63.4432,94
72.0625,116.694,-29.9,207.786,3.47092,-56.8958,-95.0048,-32.4654,-23.0606,-2.39939,47.5271,0.560183,-66.7913,-25
168.777,102.943,-50.4457,216.039,16.3373,-53.1212,-33.1661,-94.8377,-26.7625,-21.6426,-65.8423,-49.5994,71.4001,48
-227.563,-25.1623,3.99326,85.8672,41.8879,-35.9394,-18.874,-17.1663,86.061,-1.38864,-4.45803,49.1739,39.0978,-42
-189.548,63.0984,39.3356,61.045,101.519,14.7021,20.1549,2.37288,-11.2797,27.594,-16.6525,-20.763,52.2733,15
136.762,-18.5826,-53.523,-74.4906,-87.2257,-48.4876,-133.119,-29.5157,-102.852,-39.2671,3.47052,21.9317,-48.4917,-43
214.665,-68.7319,-22.8431,3.52892,498.123,18.3813,-8.03866,-9.34866,-12.2574,-39.2201,-5.17823,-2.24581,-5.93259,39
-65.8077,-23.7286,-13.4031,-16.1962,48.9358,-50.0166,-20.1643,51.392,80.6904,-40.6954,-33.9312,-3.6245,-58.2887,38
323.15,-16.8597,7.75295,69.4559,424.226,-20.0951,24.932,9.07291,103.711,48.5097,29.3401,-23.8954,-21.6374,6
705.579,-214.212,-143.948,-256.065,263.556,-71.2676,-47.8003,200.7,-35.1025,15.0436,37.0753,-25.1345,154.312,99
351.667,8.74053,-2.01743,51.557,272.647,-21.021,-11.361,19.3166,117.527,66.9291,2.1398,-21.1323,1.03885,-32
-157.208,-92.8443,-13.2225,51.4704,140.74,-57.3223,-59.5473,47.3337,-1.15112,-72.432,-41.2736,-31.938,-81.5489,28
239.941,28.4424,32.3724,14.406,-175.286,-38.2625,-47.8983,14.9436,31.7111,73.8375,-9.11705,22.0628,52.073,-98
-20.4152,-20.1969,7.13086,25.0915,328.328,-26.011,-35.3289,-9.18063,50.9883,-32.8496,7.03958,2.23627,-26.9204,21
-471.567,-87.7241,-24.2783,77.2651,434.033,-60.2843,-42.4712,25.1011,44.1206,-84.143,-48.505,54.6477,3.2998,34
171.347,-20.7699,-28.5942,-19.4858,250.613,-33.7,-7.3008,19.1678,-29.6016,-7.14516,-24.9047,-8.99349,18.9797,7
323.668,-65.7658,10.1307,11.4388,607.853,29.9413,25.6849,-50.5906,31.2082,-10.7887,18.7325,-18.7949,30.8504,8
135.489,-38.254,-19.2254,-14.4692,245.05,-9.24668,-16.8546,0.370628,51.9748,0.155658,-25.1118,4.90011,30.3433,1
-491.92,295.235,16.8354,75.5564,121.194,-79.6743,-86.3773,15.1967,49.4051,157.313,81.5491,-2.68475,-27.8389,2
-49.0274,116.217,-34.4788,55.0324,-159.217,16.0798,-8.01558,-4.47324,-29.9088,39.0532,-15.274,-38.639,-48.623,25
405.279,-38.591,-7.90197,-96.3368,142.989,-48.0494,40.8692,-19.2929,115.106,96.21,14.8346,13.1847,92.4323,-4
622.061,-214.028,54.8835,105.914,415.603,35.9953,22.1903,27.2712,171.988,24.039,-51.2062,-189.282,7.06867,92
-26.5462,-0.128722,-18.6269,-8.08891,2.4547,-15.8921,1.90534,-12.9309,-10.24,14.5882,12.4899,-14.5031,-15.8662,0
180.352,36.3867,-23.7314,44.4232,-194.844,-9.69942,-34.2062,14.6393,-13.8918,-10.5431,-13.952,-16.2666,15.1062,12
-105.693,147.159,92.2737,71.8389,-107.945,-29.5566,0.342245,86.1899,-12.4291,34.6068,-55.047,-47.5588,100.038,-90
133.516,26.1635,32.287,87.8618,-28.8713,3.26023,46.1033,14.4981,57.4243,44.0579,-14.4759,-21.6885,86.7873,-9
-20.1085,-46.5929,49.3636,-144.853,-166.585,14.9885,3.6011,25.822,-9.88345,33.4275,45.7846,-51.8286,83.8315,70
142.408,207.05,26.6706,53.592,-383.774,-17.1264,-144.528,98.509,-49.3781,121.832,-24.8955,2.18783,7.64149,-75
122.643,-19.227,-27.2135,-20.6062,434.939,-50.9325,-16.9057,-13.8113,47.3033,-31.878,4.13994,23.594,-2.09475,16
131.842,-0.555007,12.1342,-21.75,681.62,-83.1136,5.91341,20.5677,53.2326,18.3807,-23.5006,-6.44905,16.2782,-2
-96.8871,308.8,99.1871,291.067,-77.5762,-162.176,-130.325,37.8396,-133.27,6.2596,-123.205,-39.9698,-18.486,18
-306.396,24.3222,47.0731,138.678,23.4337,-57.7131,2.71028,34.8385,44.5275,41.5806,-1.48444,-2.71413,7.2359,-38
37.9964,-1.89973,8.30052,16.4858,83.4628,-15.5018,-7.34481,19.309,-6.64778,-2.55242,-17.549,-2.26135,2.62425,14
67.3647,46.1362,-18.3437,128.469,306.996,1.10075,83.9619,-70.1973,128.597,59.2149,-75.134,10.5903,180.641,-64
463.652,33.9536,-10.1356,-34.2761,51.1804,3.27367,23.7081,3.50159,-36.4895,24.2744,2.1322,-22.9094,23.5522,30
163.292,92.8538,-21.2091,183.553,36.2485,-26.2228,-53.9239,51.9981,0.57969,57.3244,-62.6999,12.3021,79.421,-63
311.876,51.013,-23.126,-58.7386,-44.1499,0.307345,-22.2734,19.5293,-43.9938,7.28261,-18.6493,1.88347,29.1295,8
291.763,58.9259,-3.2761,14.3874,-123.55,-22.8208,-13.6249,10.7459,35.0052,0.340399,-21.7042,8.69763,40.7552,-25
-91.8246,31.6842,26.8285,6.14936,-214.411,-22.3048,39.8605,112.66,-28.2937,41.3945,-46.2462,-44.862,21.5785,32
-89.0558,26.526,-27.5879,3.50976,-307.337,-65.8644,23.4139,3.16456,91.3052,16.7291,-25.1087,3.84418,108.71,-81
392.46,192.868,-17.8731,40.4003,-213.902,-52.1697,-107.781,4.98035,-35.1523,71.0301,-5.44399,-36.8703,52.4249,-83
64.2749,0.655036,32.2433,-0.479003,-76.3382,-57.5902,-63.886,60.0603,-6.04051,-35.8106,-10.7729,25.8189,-23.5811,-41
228.197,39.8814,10.0521,46.9534,193.369,-26.2803,-4.24904,17.072,68.4613,3.82941,-66.0079,-10.1291,30.7892,-31
-30.6029,49.8004,-4.97616,8.27125,-143.822,-1.82692,-25.2891,7.6181,-41.5063,2.686,-6.12923,-10.2364,-2.62228,1
190.442,-39.3077,-56.3576,-129.512,56.127,-104.378,-101.668,105.47,-52.3731,-34.3484,28.2993,86.5786,-11.7136,-86
147.272,64.1487,-58.1002,35.8677,-31.814,-79.575,-44.7057,36.5287,-117.356,36.4823,-57.724,-41.417,41.9843,-48
-49.7969,-78.6578,69.4169,27.1315,49.8363,-61.4266,47.0077,55.3884,82.3552,70.6036,-36.693,-47.9532,12.6701,-1
132.177,66.9661,-51.8793,39.2467,-205.627,46.0666,-151.92,11.2771,-162.714,109.371,-79.1069,13.8395,59.9477,-132
134.695,80.538,5.18251,-7.41286,-7.15021,-104.253,-30.3421,113.761,-81.5467,10.7245,-6.36974,15.9304,156.044,-191
260.644,-60.2878,-75.2186,161.235,298.423,-15.3731,-84.7846,-36.9784,-102.847,-27.3062,-74.5476,-25.0738,25.6497,64
256.076,-94.9681,-44.1573,111.857,199.071,-115.426,-31.7324,10.2875,-176.689,-21.9527,-60.136,7.18784,70.7896,-8
118.991,-41.2228,-26.0065,-45.9786,173.416,1.94138,0.887632,66.449,55.2766,-58.5346,-79.753,-60.145,-9.9415,49
28.1069,85.66,-33.6233,35.9011,-21.5595,-4.3868,-80.133,-50.4937,-24.1955,18.2624,51.2163,-8.85571,-48.5552,38
251.408,-12.7825,-0.675604,2.96243,405.303,-0.463762,-14.5393,-9.75353,22.4015,4.69199,-12.2598,-23.4558,16.5187,-2
-216.597,156.131,17.9807,145.101,-341.133,-39.5268,13.9177,-2.06273,45.7804,18.9691,-46.3676,2.78559,51.7211,-51
287.899,-67.7417,-11.6314,20.3148,274.015,9.13012,-52.0242,-68.9493,70.1997,11.1861,72.5089,-54.149,-38.8716,16
43.1662,110.974,0.713606,121.307,-109.591,-34.2389,-55.9907,14.5628,-46.6366,-6.82525,-21.23,-12.9938,-27.3194,-39
210.506,43.3668,-57.6213,-30.1545,-117.554,-99.9958,-120.166,-3.67959,-206.721,30.9314,60.9481,-6.42104,-56.8794,52
372.334,-95.5044,1.54032,3.61695,98.049,24.7889,14.7308,-73.5418,-18.5766,0.335955,-45.8842,-10.0643,6.01035,95
72.0196,17.8421,6.76158,56.5637,208.306,-35.8247,28.3489,-8.07294,84.6752,67.1758,-20.9071,-29.379,69.8428,-22
480.533,-61.0504,47.9104,-1.56731,304.337,-13.4965,-15.3347,-134.607,97.3107,3.54502,106.022,-108.398,58.9086,99
162.321,4.26809,-12.9932,43.1515,204.438,-1.9439,-32.8186,3.52748,13.4877,-4.14415,-33.8154,-46.1792,-5.14834,-4
169.822,-16.6208,-42.8713,-12.8789,38.6676,-12.6478,-22.4621,-12.697,-22.8911,17.5834,-5.44181,-39.6834,-11.0906,10
459.267,-8.55184,10.1681,17.3367,200.043,-39.3285,-10.2652,-0.720031,-30.7122,32.2569,19.5177,29.3885,19.0861,21
100.128,115.575,-1.41723,-32.1062,-30.916,-23.9895,-48.335,10.9677,-13.8728,54.5149,-18.173,18.3872,87.8704,-68
240.364,40.3076,-10.4859,12.5129,70.9162,-7.33468,-63.3087,4.8123,27.96,36.964,-4.06053,-18.5027,38.52,-47
-7.20806,-120.617,-13.7083,70.5632,490.27,-161.517,-44.7065,-28.2565,139.66,2.10708,-22.6499,4.17983,-63.7356,5
331.215,-12.0615,-2.34521,16.9711,560.761,30.0055,-55.0458,9.55642,7.57479,-50.8686,-8.99595,-61.8218,-13.9369,65
119.391,55.2361,1.05808,30.9324,186.773,-7.73649,-32.2205,-6.03586,-6.16357,-5.95205,8.13122,-4.89902,-13.3234,13
-333.714,-73.4414,-2.20864,1.71919,210.045,-19.6463,31.8826,-50.5436,128.168,43.4431,9.74893,5.27619,4.11739,8
349.651,52.1757,-6.58409,72.4978,184.778,-61.3573,-52.6846,60.7199,-89.145,-4.53673,-34.1432,-13.0179,12.2931,-6
288.493,5.35683,-5.09646,73.2713,184.655,-61.152,-39.0813,39.831,-57.3358,8.95783,-116.848,-22.461,102.247,12
53.938,10.5304,7.95053,-11.6234,19.9691,-46.1718,12.0502,32.188,107.672,29.8935,0.474728,-6.3582,0.456534,-7
360.625,-39.1648,49.9055,120.725,3.96699,13.7832,-6.19543,67.0896,-46.6915,84.9014,-160.775,9.61452,200.69,-30
31.7471,52.2788,-49.0768,50.9592,-215.318,-22.4025,-93.4016,-58.4544,-83.0574,114.969,67.8909,40.2662,-40.1676,-106
158.325,78.4922,20.9449,75.1997,-45.4317,-7.25838,-2.72538,35.0757,117.652,41.9287,-23.2586,-40.9693,-53.9706,18
308.711,-61.3752,67.5802,178.251,270.394,-34.6545,-72.7968,117.763,39.4965,32.5856,-91.4283,39.0249,9.13773,27
-143.374,46.0081,-2.75891,-16.322,-318.842,-5.24376,11.9915,6.79117,-4.53416,9.00145,-21.9127,21.0798,-1.27233,-45
-94.4067,51.6025,121.486,115.857,-15.6424,-132.53,-25.231,192.728,51.2482,11.1546,-107.963,28.5605,52.0611,-74
-105.788,35.1429,46.1312,69.7664,129.924,-55.3462,-42.9989,42.5025,55.6707,5.24251,-32.2056,3.82909,-0.910735,5
-372.215,-12.2803,88.189,112.2,-51.3528,-43.3983,-81.3009,83.5149,29.3886,9.46308,-11.4259,35.4381,49.8017,-93
29.3239,107.073,37.1798,-27.1514,75.7784,-41.563,-45.0423,-18.4373,27.9892,70.3004,98.4803,16.1113,-56.9375,5
374.308,-94.5113,92.0294,87.1525,-170.348,-109.522,-109.745,-28.5305,28.786,-55.1739,-56.588,17.4948,67.195,86
-81.1898,-84.7587,27.5997,45.5776,404.832,18.8557,36.7492,-58.6621,89.6472,4.15554,-3.96473,-40.4591,2.97091,-14
-43.6246,40.0165,-22.6487,-4.86795,-58.0192,9.44172,1.92006,9.04036,-22.5146,-2.66965,-13.5434,-9.68844,-3.30283,15
-27.8408,-78.9019,-42.6603,33.4583,368.175,-77.3434,-0.410523,-19.4603,-1.38303,44.4896,0.768575,-14.0684,51.0347,-15
-59.9385,-77.9679,17.9218,62.8937,-0.327554,-55.2313,73.7805,2.04558,26.3707,-3.66449,-8.69764,4.69947,14.5382,79
-200.446,39.0188,-27.4794,88.7005,-491.964,-72.9912,-20.7,49.7763,24.7981,7.34117,38.4727,16.9768,-74.6681,-98
26.0942,7.29916,21.6243,108.889,34.4708,-41.307,-36.9003,34.6528,0.124704,21.2298,-56.9779,-4.47387,1.58623,3
-14.818,30.81,15.3165,30.0206,130.645,3.89746,5.0575,29.6703,9.08266,5.13937,-4.20081,-26.1185,7.39719,-1
58.5369,46.937,-25.9266,3.52965,-261.752,-16.713,59.0366,41.5868,53.2927,80.4088,-139.844,-24.2094,147.786,-21
-26.0655,69.257,-79.054,-125.572,-257.54,-57.034,16.4701,-23.5183,192.987,24.8312,112.354,88.6221,-98.2355,-28
-9.59751,51.4037,32.2238,55.0793,30.887,-25.5155,-31.1157,29.3584,-4.77692,22.6058,16.6778,6.80518,31.7396,-52
-240.778,24.8903,0.233261,-84.5633,-196.823,-24.8122,-29.9606,72.8092,61.3175,3.38476,42.9216,15.802,-37.6855,22
580.815,-144.166,22.7433,70.2173,-50.3087,37.4932,-35.534,60.8207,18.7727,-15.1947,-105.007,-127.421,-46.2104,7
134.654,29.3154,-20.8014,104.802,-191.125,-15.9468,-44.4657,-14.436,27.2708,27.5316,-27.6577,11.4532,12.2604,-36
288.91,-23.6667,84.6354,117.734,295.535,-85.448,0.1053,97.7024,7.25854,27.7714,-79.5841,4.08652,11.2658,91
64.2837,-2.22055,6.63476,-15.1769,24.9674,10.5032,23.486,9.66974,22.2582,13.2015,6.47006,-23.8198,20.058,-5
414.562,94.9951,-62.7866,243.38,-481.824,-88.5367,-237.761,79.7868,-328.792,88.207,-34.8365,-95.876,-157.258,-187
-77.9056,-39.9191,-27.2785,-5.42552,-306.551,-79.1039,-34.7924,35.1618,-35.9344,-20.5567,36.2465,21.7356,-80.5172,-35
61.9507,28.8702,3.20475,24.6358,11.7474,-4.86623,-9.70307,11.5694,9.90368,-6.56984,-13.5738,-2.24924,11.2013,-4
-35.5215,72.4818,-31.5849,-37.0804,-403.388,-78.7549,-148.322,216.944,-31.9756,-123.727,-114.547,-16.0009,81.5447,-36
-44.7936,10.3879,7.05312,-34.3437,22.5218,6.57456,8.9962,-2.80578,36.2343,19.8587,16.0849,-5.16724,11.9956,-3
98.2644,-6.94731,17.4883,38.0789,153.26,5.69434,2.49406,7.34824,4.01862,-4.53362,-11.2556,-24.5913,5.93621,13
83.0097,-43.6536,-49.9574,11.3081,-145.602,0.0831388,6.39333,-39.7738,-21.7618,-4.90643,-32.7817,-29.4037,19.9374,3
11.8299,192.464,1.97288,94.2028,57.5848,-39.7123,-107.058,54.2136,-160.668,113.652,67.3627,29.2402,-5.10459,-152
-45.7995,92.1385,67.9436,29.7984,70.1249,-9.88711,-62.7806,58.4278,-67.5241,45.9105,-38.8802,-29.6109,44.5706,-52
182.383,6.87551,23.4099,40.3307,405.779,-14.7404,5.50142,16.732,19.309,16.6749,2.39449,-19.4895,54.3539,34
251.227,-48.4095,5.50736,-34.4365,630.894,-17.1076,10.0244,-19.642,-56.0543,-15.1104,-5.56616,-23.2641,40.4043,36
536.789,-56.7776,-30.9449,-27.0268,389.256,-16.6841,23.0156,-6.16843,-31.2947,-15.5374,-69.3529,-11.2496,65.5914,29
111.511,-20.7097,-23.9709,37.1066,83.0366,-16.5006,26.5759,10.947,-67.806,29.822,-34.8727,-25.0397,-27.2291,13
-65.94,-53.8916,-35.4977,-27.0728,-42.3558,-19.0319,-109.056,54.5586,24.3551,-88.5273,-18.3452,-11.8702,-43.3615,109
252.438,25.3328,-61.0876,166.466,152.577,-163.365,-149.893,120.103,-163.977,-24.4386,-152.768,-26.4217,-23.3272,8
32.0709,52.7468,-6.49775,60.6819,-138.07,-28.1906,-115.914,16.0288,-63.6291,-40.2357,-10.5226,-10.9361,-78.3779,15
163.95,-21.453,-17.1739,0.521368,85.4442,28.3132,20.7396,-20.5276,19.0143,16.195,-8.33729,-25.3141,19.5916,11
239.985,-39.1584,-84.7793,44.7461,220.176,-37.4742,-21.455,-38.5768,-10.8901,-10.7359,-6.59219,-33.9335,-16.1281,5
198.88,64.4938,-19.1795,60.7817,-307.78,-116.458,-60.4821,16.4628,-20.1879,67.7547,26.4543,21.0563,3.63254,-32
-33.3189,57.0791,14.4587,79.8396,92.6397,-17.0974,-5.91273,5.9855,55.5281,32.4395,-32.6226,-5.49235,50.0678,-19
-155.714,12.1073,41.3313,81.6565,215.613,-38.3817,-56.471,-24.3119,-61.0439,18.2499,57.5804,69.6248,-42.86,-16
360.093,163.275,-11.9049,-99.6863,-163.75,9.62451,-49.7906,-32.514,-72.2846,18.5793,-17.7824,-16.4625,29.114,38
-310.461,-35.1217,-37.6295,-15.4567,251.87,-51.9451,28.7126,-11.6489,38.3583,18.9307,-27.5693,5.86611,60.7687,-56
165.798,46.2948,-12.8284,74.583,113.384,-138.285,-18.2552,45.0436,104.036,-35.4448,-47.5522,1.22552,9.57903,15
-136.72,55.3067,12.6402,-57.8279,-127.091,-15.6296,-14.964,-37.5431,9.59269,41.3637,41.0907,32.0834,-25.9921,7
140.173,-7.49468,6.17763,-56.9424,176.839,-36.7294,16.0981,42.1707,-2.1173,26.2562,-0.639958,-20.7923,72.3933,-21
6.65451,19.1629,45.2904,42.7526,507.39,-16.9826,5.26191,-3.55133,10.6173,26.2697,-8.86386,-12.0207,40.8276,-4
172.003,85.2376,-18.6121,69.1735,497.327,-23.6033,-87.4714,-15.5642,-165.046,51.4821,-7.48425,-30.4509,88.7285,-9
135.839,83.7831,5.54559,-14.9153,-78.2419,-1.56441,-5.99465,20.4179,-32.1072,43.0387,-10.1658,-34.7952,32.9178,-24
14.1838,9.52632,-6.44623,24.2252,34.9547,-2.30241,-13.345,5.84286,-35.7705,-6.90772,-22.3029,-10.715,0.281217,8
82.8796,-4.65479,-16.5225,0.499561,231.737,-4.12045,-17.0449,-2.4636,-28.7633,-7.37359,-11.3235,-10.4199,1.48346,6
143.62,-11.7482,-14.7855,-31.257,7.84316,-9.04391,-18.5071,-3.22982,17.2521,34.9798,-3.2532,5.44992,44.4452,-6
421.327,53.45,-10.6691,-36.7269,-15.2066,86.0463,-162.353,-47.426,-99.7128,51.9631,-96.9736,20.2376,27.2556,-87
-16.5477,36.358,28.6498,61.5079,102.879,-1.72477,59.4922,4.14838,36.1231,41.3396,-33.7343,-20.9184,44.2763,-3
-123.679,-74.8603,-33.4353,-73.6178,387.614,3.37745,28.1024,-45.5111,26.5078,-0.542883,17.0571,-37.023,75.9094,18
222.711,-2.62238,-34.5538,-62.4802,162.025,-1.87163,-87.7803,-7.67972,27.405,-32.4141,56.3318,-38.6805,-40.4404,-0
-13.0336,68.6483,20.5168,65.8542,-32.7005,-64.7542,-70.1047,20.9225,-49.7437,18.5183,-11.4029,4.77466,-27.5596,-22
340.621,-7.55569,-21.7517,112.606,68.9761,-91.3013,-35.5421,33.0437,-60.8722,52.6312,-38.8311,32.9324,51.0086,4
351.355,-151.676,27.1313,-57.4064,224.333,-86.0789,92.694,51.8532,241.019,67.3926,43.827,-13.4237,-12.2387,47
287.437,15.1691,-13.0267,-12.7849,469.065,-24.8672,-58.3925,-2.59662,-50.2714,12.2469,10.267,0.920237,-15.1919,12
-361.078,238.453,98.5577,84.6288,-334.043,7.28972,1.87046,115.28,57.7083,70.802,31.293,-125.078,31.1434,7
520.519,-3.76502,36.2735,113.572,447.902,7.51597,-38.5916,108.757,-25.8854,-8.88144,-77.0529,-81.995,35.5296,22
301.61,25.4088,23.1182,-59.3558,121.187,-6.60707,1.77195,15.9648,34.6923,43.5669,3.37941,1.12404,73.6506,6
519.084,-103.011,-69.5892,162.06,101.736,-108.393,36.2404,-29.5924,265.882,122.367,-135.1,-112.939,59.4627,20
-90.8553,-51.8676,-28.4636,-76.9263,-108.558,38.6603,37.9714,-38.1385,-32.1161,-3.20184,-11.6368,-10.9631,52.1003,2
-77.2486,92.5272,10.6514,86.4834,-270.41,-22.1282,-49.4291,44.4222,82.1832,-9.34281,24.8788,-6.53396,-30.2631,-53
