42.6721,14.4553,257.483,-21.5552,25.9245,-0.909549,-23.0849,-39.8509,30.8819,-7.21817,72.6651,95.415,93.1554,-46.4088,56
14.4772,2.40086,-393.973,2.76046,7.82318,3.55936,0.693305,4.57991,1.43398,3.59844,-112.706,-29.8436,10.9464,4.36803,3
7.56897,1.11018,235.827,3.42192,0.842628,1.62629,2.20853,2.29896,1.33744,-0.537977,-40.2548,172.543,8.68332,7.28053,1
187.373,42.4852,65.1721,70.8979,72.9206,-2.56602,48.5884,-19.3073,-28.9236,38.1336,-76.8469,-19.7213,-40.0712,131.488,17
-150.897,47.0805,-73.4857,-23.3378,49.5664,-12.7643,-52.2255,-8.02064,-15.551,-39.2019,139.42,-158.568,32.1318,-70.8049,-33
-21.2351,43.9635,-411.033,4.55144,11.259,36.3223,-6.98928,-71.7236,33.6219,-12.558,-214.165,-53.0959,-46.9726,51.1744,-9
4.27716,-0.242795,-238.376,0.525936,2.09452,1.06998,1.39369,0.285796,-0.563131,-0.630597,4.40884,-96.7808,3.91212,5.60145,-0
3.27667,-0.0293361,120.028,0.926386,0.267865,0.311731,0.901924,0.536555,0.512206,-0.886279,89.2044,29.7428,3.25646,3.43332,-1
-0.425183,11.9815,-302.238,-1.0162,-5.63994,-3.72508,8.42685,5.22268,11.966,-7.96726,240.534,-8.57961,-39.6141,-13.9811,-4
9.00828,2.81809,320.754,2.27309,2.64289,-0.738077,1.74066,-1.64022,1.78911,-1.16116,-85.5013,-62.3737,12.3422,10.0664,-2
53.3939,30.7712,80.5687,-48.0189,74.518,28.5584,-14.4036,21.7145,-18.6468,-0.310423,-26.3389,186.797,21.5814,87.3967,4
-1.82075,12.5602,-113.139,0.706964,-8.81574,6.99425,-10.0518,-11.0256,18.9962,-10.9038,-507.321,54.8512,9.59131,16.2077,26
11.0443,1.24035,230.733,3.5203,2.16634,0.293902,2.93969,0.535884,0.758904,-2.57114,313.571,43.9287,7.25542,9.17494,-1
121.78,50.508,180.424,51.3147,-17.3706,55.9227,-24.9074,-7.20657,-20.9422,-24.7373,-52.2289,21.4508,-112.115,55.784,51
32.7773,-11.2187,-89.88,13.0057,-39.6651,-7.06327,-3.58302,-1.50433,-25.2024,2.6208,415.893,-115.495,-16.8558,3.66197,-2
3.53914,-52.2839,-289.657,-15.4997,57.2521,8.85104,67.6602,-0.725914,-38.2658,-23.1393,95.6115,289.745,116.819,39.0327,-26
1.86394,0.407721,537.737,1.24241,0.462216,0.41088,1.06327,-0.109295,-0.138793,-0.798385,26.653,6.09239,1.94748,2.62563,-0
-15.3974,4.66033,-39.0817,-12.0527,12.3009,10.7322,-9.01,2.72387,-2.15059,7.43514,260.756,132.051,22.9604,9.22224,-1
199.968,-73.6447,137.162,12.2665,1.54955,10.654,-46.4801,-76.8999,93.9666,45.593,-163.036,570.061,-11.2316,-154.831,-63
73.2909,-22.8755,57.7017,16.4846,74.5008,40.9713,21.8558,26.7931,-0.112929,-33.9777,12.4212,346.624,120.078,17.1374,36
0.306647,-0.0168299,-151.8,4.33276,30.4183,13.3265,22.5948,15.2404,1.55024,25.1271,426.51,240.827,104.665,32.9261,4
7.82908,-30.8323,140.789,-40.1344,59.7225,-2.05146,67.3588,10.6315,10.8684,-14.475,19.2366,-66.4065,74.4209,10.6938,-65
68.4914,45.9332,-131.603,-46.5428,43.089,21.0102,3.39906,28.1142,14.5927,-10.0164,92.1737,240.067,16.1437,-13.1681,19
16.6103,4.17477,-240.862,3.0764,-0.466818,1.89385,1.44646,0.996336,1.28997,0.0696465,54.0438,118.975,10.6881,9.0477,0
32.0933,-1.37603,127.348,3.94571,10.155,5.27697,1.62381,-22.1686,9.73794,-10.0216,218.497,-95.3278,41.5233,24.2048,2
29.3009,30.7603,67.1432,-4.45166,19.2276,9.08248,-22.4537,14.6249,5.85522,-7.76139,-57.1919,218.579,-1.85583,14.8953,24
2.62576,-1.864,-122.246,0.812717,-7.35687,6.68876,-2.89704,-15.6181,11.9271,-4.13381,-71.503,177.761,46.6608,3.83467,15
-16.9052,9.81321,50.2074,-2.60941,1.23681,9.71881,-23.1526,-8.249,17.058,-24.3252,-71.5619,-114.9,16.3133,6.26488,22
16.4046,2.46579,107.821,-4.26612,8.28579,0.738405,14.6563,6.20658,5.99488,-6.00795,256.812,323.495,25.1999,22.8471,-11
-49.3069,22.6074,-545.129,-52.8084,15.9094,3.80071,-20.0127,-18.6663,56.3691,-58.7236,94.4061,108.772,-33.0488,-21.7283,-18
51.074,21.5209,-280.524,8.58656,31.9257,0.118221,27.6389,18.2116,-6.95939,5.01499,269.153,-128.388,36.6131,24.7829,-7
16.4571,-8.07397,-80.0021,19.2765,-14.0716,16.3232,-1.19715,-0.534882,-0.42718,-12.6257,-143.264,263.816,14.41,17.8653,11
4.1743,0.119662,404.019,0.922628,2.09436,0.469714,-0.49564,1.33718,-0.986575,-0.862609,-103.771,48.282,4.70223,4.58147,1
-86.7952,-49.0636,338.146,-13.425,-40.7101,57.0177,-101.151,-84.8822,20.3124,-63.5894,17.082,-98.9319,31.2317,-11.3225,47
-15.0255,7.11042,-138.752,-5.69212,-15.8228,-4.94231,1.68209,-10.5382,6.44049,8.26057,-518.24,-141.133,-18.3044,-9.07323,-8
-35.1123,-22.2043,-278.405,-13.1125,-4.95523,-22.6429,24.7047,-40.1517,16.8979,-13.007,-604.839,-155.374,36.5268,6.98194,-0
24.4623,13.3566,-127.55,-5.77854,19.7877,2.64975,5.11867,-17.7888,9.87643,1.62899,-186.832,-223.103,30.7039,42.5429,-2
17.675,11.2713,36.0985,-18.6331,32.439,-8.04178,21.9848,-17.1857,13.8483,-9.30186,49.4296,16.0679,87.9689,98.9237,-15
15.257,-45.5673,-30.5374,18.6633,8.45299,-14.4974,22.8658,-6.09212,-16.6192,32.3682,93.6531,130.899,39.1354,-11.7131,-23
-74.0347,18.6426,183.186,-38.9298,15.7986,16.0064,6.52329,-47.8139,35.357,-18.1537,-439.729,-401.829,16.4232,17.3592,10
85.4978,35.933,-427.808,27.5223,-9.59129,4.16635,14.4604,-33.8591,-24.0294,-9.60394,304.318,-140.818,48.7155,47.3862,13
17.0242,-5.45178,-2.77829,16.2616,5.80693,-10.918,19.7278,-0.429018,11.5044,-7.71914,411.079,169.038,25.3208,33.27,-14
28.8353,-7.98481,-198.171,6.21073,-5.40715,4.01056,8.39789,-8.31145,-0.824004,6.93126,189.143,367.156,11.7385,-4.5391,-7
7.84641,-0.431819,-181.635,3.64506,1.88179,0.377667,-0.0488051,0.587055,-0.617096,-1.09706,339.766,31.3238,8.28315,7.88489,-1
24.3475,32.0373,-512.1,5.9188,9.41782,14.0781,1.08461,17.9168,1.08558,24.0555,149.487,27.4979,46.6855,26.3457,34
12.9939,3.99894,32.172,4.61048,3.99771,0.960412,2.78095,-1.26928,-1.83355,4.93934,-128.413,-173.525,11.0518,16.7585,-1
33.9034,17.742,151.712,-3.69915,13.3172,22.4197,2.31626,13.6618,16.0723,0.437281,-110.788,385.645,52.6518,28.838,1
22.7636,8.47463,-232.406,12.0384,4.62724,0.928419,12.809,-6.89316,4.65657,0.604528,83.5472,-159.765,28.6031,30.1355,-1
33.1102,16.8695,274.953,0.00303506,68.156,-28.1026,69.8398,16.6333,27.5785,33.9254,-229.463,486.57,24.0141,80.5258,18
34.7735,-24.0662,-318.987,11.4963,-2.33125,5.29381,12.1647,8.42048,-16.2967,15.8817,534.352,60.2211,58.6612,-8.27156,-27
9.1184,-1.63088,-115.461,-14.5678,18.0321,10.7824,-12.771,-7.68275,-0.0632152,0.524465,494.911,-294.238,58.534,13.7418,3
10.4717,-31.5643,-152.422,9.55537,1.61546,-5.57058,-12.0465,-23.2735,-5.05851,17.8331,397.083,-270.61,58.8497,7.61915,3
21.4703,11.9872,310.077,-1.65554,23.6,7.86966,-0.971108,18.844,-7.07807,-0.804085,184.472,139.397,31.8589,17.3521,2
65.6652,-7.92253,-38.6429,31.8998,-11.4055,12.8951,2.90108,2.79602,-15.0056,14.0423,-128.566,-239.845,10.3447,5.72802,11
81.8219,18.6566,-93.747,20.267,5.18386,15.616,-20.6653,6.14849,-3.44127,8.36001,95.097,134.325,-18.6558,28.4721,9
-2.27178,12.9412,-340.01,-3.2821,-19.2623,29.1819,-22.1074,19.1836,-3.20555,13.415,-296.681,331.434,1.17939,11.8597,-4
47.0271,1.86508,12.9704,13.6956,1.21276,-4.09406,0.158789,-3.59331,-12.7316,-1.34229,202.875,270.107,-3.52601,29.5315,7
124.598,-18.5636,-86.0237,38.4171,-5.9623,-45.5523,-2.33408,-47.2632,51.1039,-25.2088,386.263,63.1497,1.25253,-139.189,50
31.8545,-17.9256,464.689,25.6602,19.3838,-19.1815,45.2143,-24.8412,1.18762,-9.007,-91.4838,-123.084,112.826,59.7688,-52
10.6154,-0.634659,9.04071,6.36404,2.21645,-0.633583,1.51311,-1.20221,-3.59448,2.60459,264.408,-122.229,12.8282,12.9023,1
8.38451,-11.3039,-61.5433,3.76335,13.5493,10.2622,5.50755,-0.708586,2.05922,1.92536,-67.3304,341.665,28.8417,39.1312,-18
-8.05553,33.9049,-134.813,0.887091,10.0931,26.7834,0.188898,-4.30619,43.2533,-5.61974,-139.966,-381.037,60.467,-15.0111,18
57.2015,8.39603,301.359,15.6707,55.3985,-3.49539,-30.2185,-1.39703,-24.6467,-15.943,7.86301,319.114,47.1015,102.294,4
3.36711,-5.36876,-103.361,1.93031,-3.06791,-0.801625,2.1252,-0.718294,-1.12803,2.4054,319.301,-31.0007,7.41599,1.8832,-7
7.28886,0.946802,-179.667,2.66153,1.31847,-0.486615,1.96723,1.19447,1.52198,-1.3312,173.592,134.772,3.97886,6.97739,-0
-57.445,29.6202,-63.8931,-16.0429,37.4433,-6.21424,8.48373,38.7706,6.48227,-24.8952,416.954,-151.303,47.7554,-27.0926,24
13.4619,-19.1111,-217.526,30.4727,-13.6438,-5.02484,-3.92076,-7.90333,12.0165,2.33235,-53.3054,-154.918,-22.5112,-11.1165,-13
63.7862,-10.0068,-37.822,-1.47978,-24.3298,-23.8878,7.26971,-32.5579,2.13627,-2.38178,199.323,-153.023,7.28484,-1.99817,-17
-25.0004,3.70662,-8.68955,19.3372,20.2072,-6.70155,-4.16803,-14.9136,-0.946212,-12.5697,-357.18,266.634,-29.0624,5.50161,-6
-22.8673,15.5793,11.5362,-61.6418,30.5957,-1.56637,7.29247,3.18745,2.41305,-7.02073,217.268,655.054,85.7302,15.6457,-16
22.651,-4.86429,133.698,3.69861,2.58007,1.67844,1.93121,-5.77465,-3.07907,2.79339,422.357,-30.9109,22.8282,7.87784,0
7.8508,0.481248,-127.837,1.1453,0.630565,0.0328267,1.85344,0.360764,0.427098,-1.33493,82.4684,107.448,6.1041,6.70069,-2
18.5497,-0.116234,-281.116,4.10183,-0.116765,1.80893,10.4931,8.76752,4.26423,12.7296,-26.3119,308.35,11.4132,9.40475,-6
43.4011,10.1594,-9.72982,29.4322,31.2067,50.6311,-20.4601,-3.27731,44.0823,21.3253,46.8736,-289.3,-44.946,0.687628,5
3.3492,0.0677334,50.1108,0.796295,0.0117444,0.310836,1.31053,0.554121,0.450629,-1.16987,100.617,62.8095,2.51159,3.56483,-1
8.64978,0.0788695,-275.861,1.253,3.45547,-1.65276,2.55963,0.929285,3.0477,-1.21443,243.605,160.427,12.1082,9.67568,-1
-76.1203,-6.39635,-49.9931,-10.8501,45.6171,4.47782,47.1838,42.3728,63.5466,27.7257,-247.41,579.855,32.9606,25.9929,32
63.9501,55.1136,-127.59,26.8497,-49.1955,-12.4406,-51.2462,-39.0607,-22.7639,-45.5498,-297.661,-226.714,-161.531,-10.3508,-15
123.022,21.3288,151.573,9.44939,0.885427,-15.7021,2.65502,-19.8507,-3.1991,2.80892,-45.3218,151.337,42.9882,41.1718,-16
29.1415,4.77375,83.9501,-1.26581,16.4459,7.60669,7.23019,16.8203,-2.40525,0.7563,87.8487,504.584,34.4938,14.3396,-7
-25.5276,21.2727,-135.98,-48.359,-11.6915,39.5036,-16.9358,-4.458,-11.1062,-4.52315,58.3436,431.661,58.6921,20.944,16
6.63486,-36.8342,-132.273,-29.5208,20.914,20.5251,0.929694,-37.8293,3.44175,3.36204,-463.635,-485.047,58.8812,21.2874,-5
11.9721,0.0218504,-158.452,5.39892,0.287593,-0.0940068,1.73506,1.92464,2.83136,-1.29659,406.796,177.389,7.87254,9.59098,-3
13.4887,2.85674,144.666,6.98368,2.89556,2.94591,4.00121,-0.336047,6.13907,4.40416,-226.907,138.57,10.0969,13.1319,0
5.30879,16.6936,146.921,-10.117,7.04279,8.27156,-5.43911,11.5406,3.60854,-3.88593,-200.896,258.487,19.4639,2.49133,-0
50.1452,6.14866,-68.6154,29.3393,0.75897,25.392,-30.4989,2.4209,12.9346,-0.175044,-141.339,35.293,-52.1452,26.8147,25
22.8687,5.72981,-23.703,-4.15935,25.6314,0.674569,22.1802,-2.97984,13.9465,-6.06832,-158.512,38.0109,56.014,44.0661,-12
-3.22972,-3.93997,-227.542,0.242944,-3.66972,2.47105,3.208,1.19062,-6.0421,11.2759,-285.948,29.5757,0.647334,1.39815,-5
36.33,0.0503593,125.55,49.7533,37.1308,-18.0237,23.6148,-23.2399,-19.4386,26.434,255.541,173.686,92.6926,81.9791,-12
5.68868,1.09914,-184.46,0.718281,1.92386,-0.336732,1.11787,1.22755,0.63283,-1.82505,124.003,148.024,5.2955,6.19339,-0
4.8702,0.774889,100.747,1.29964,1.41677,1.27714,1.96477,-0.721546,0.910256,-0.768082,76.8882,-35.123,5.83209,6.63555,-1
52.4167,21.5155,-236.235,-35.5453,59.0693,1.75506,-45.474,-33.1902,38.0436,-24.9198,-247.734,-118.609,83.1083,47.1211,38
55.6013,13.9789,-161.408,-5.69398,16.9506,-12.748,20.3131,-2.88132,28.4483,-18.8133,-268.268,393.594,46.7442,-0.0703421,24
12.7503,-1.63514,42.6434,10.2545,1.55201,3.80126,1.96083,0.159194,1.17395,1.11009,-118.469,91.6693,21.3824,9.16132,2
-54.4419,36.5074,-419.426,-25.7087,29.2705,11.6106,-32.7896,-9.77267,7.77826,14.902,-322.92,-182.054,28.3413,9.6151,33
-47.7536,-7.22476,-453.62,38.6398,38.2496,-14.9776,-3.57802,-70.0394,19.6505,-58.8759,60.3993,260.956,12.4201,-96.8467,17
5.56915,-0.313704,73.4983,0.461155,1.99377,-0.0908281,1.8445,0.884478,0.808636,0.0829937,62.0034,78.1418,6.96518,4.34171,-1
-31.8287,11.4842,72.4021,-10.7028,24.4448,17.7736,22.2071,17.9032,21.4111,7.9622,-26.6391,-69.2839,21.67,-6.05264,17
11.7564,8.12432,18.4669,16.3927,6.41351,10.2029,20.4594,-1.05314,-27.1593,16.2514,-582.675,-255.341,-20.6644,9.28821,39
34.1055,35.464,-312.726,-16.527,-28.9598,37.4177,3.52989,24.1391,21.7626,10.3617,-67.1767,-111.473,29.6239,7.66339,-33
